order_id,customer_id,pizza_id,quantity,date,time,hour_of_day
OR158916985,674,ital_cpcllo_l,1,27/04/2015,17:59:02,17
OR158926985,398,southw_ckn_l,1,27/04/2015,17:59:02,17
OR158936986,40,ital_supr_l,1,27/04/2015,18:20:11,18
OR158946987,290,hawaiian_s,1,27/04/2015,18:30:08,18
OR158956987,387,ital_cpcllo_l,1,27/04/2015,18:30:08,18
OR158966988,991,bbq_ckn_l,1,27/04/2015,18:43:47,18
OR158976988,845,pepperoni_s,1,27/04/2015,18:43:47,18
OR158986988,407,spin_pesto_s,1,27/04/2015,18:43:47,18
OR158996989,498,southw_ckn_l,1,27/04/2015,18:46:32,18
OR159006990,876,bbq_ckn_l,1,27/04/2015,18:48:15,18
OR159016990,85,calabrese_m,1,27/04/2015,18:48:15,18
OR159026991,42,bbq_ckn_l,1,27/04/2015,19:06:06,19
OR159036991,112,calabrese_m,1,27/04/2015,19:06:06,19
OR159046992,865,mexicana_m,1,27/04/2015,19:11:53,19
OR159056992,766,napolitana_l,1,27/04/2015,19:11:53,19
OR159066992,971,sicilian_l,1,27/04/2015,19:11:53,19
OR159076992,572,thai_ckn_m,1,27/04/2015,19:11:53,19
OR159086993,891,bbq_ckn_l,1,27/04/2015,19:25:02,19
OR159096993,691,soppressata_m,1,27/04/2015,19:25:02,19
OR159106993,183,southw_ckn_l,1,27/04/2015,19:25:02,19
OR159116994,442,sicilian_s,1,27/04/2015,19:30:11,19
OR159126994,179,spinach_fet_l,1,27/04/2015,19:30:11,19
OR159136995,689,big_meat_s,1,27/04/2015,20:05:45,20
OR159146995,178,pep_msh_pep_s,1,27/04/2015,20:05:45,20
OR159156996,536,pepperoni_s,1,27/04/2015,20:07:30,20
OR159166997,420,soppressata_l,1,27/04/2015,20:17:03,20
OR159176998,659,thai_ckn_l,1,27/04/2015,20:29:32,20
OR159186999,434,bbq_ckn_m,1,27/04/2015,20:42:34,20
OR159196999,328,cali_ckn_s,1,27/04/2015,20:42:34,20
OR159206999,854,mexicana_l,1,27/04/2015,20:42:34,20
OR159216999,879,veggie_veg_m,1,27/04/2015,20:42:34,20
OR159227000,388,ital_cpcllo_m,1,27/04/2015,20:46:05,20
OR159237000,326,mediterraneo_l,1,27/04/2015,20:46:05,20
OR159247000,314,napolitana_l,1,27/04/2015,20:46:05,20
OR159257001,640,big_meat_s,1,27/04/2015,20:59:11,20
OR159267002,197,bbq_ckn_m,1,27/04/2015,21:03:13,21
OR159277003,926,big_meat_s,1,27/04/2015,21:39:34,21
OR159287004,881,bbq_ckn_m,1,27/04/2015,21:58:32,21
OR159297004,917,cali_ckn_s,1,27/04/2015,21:58:32,21
OR159307005,750,thai_ckn_s,1,27/04/2015,22:12:13,22
OR159317006,694,bbq_ckn_s,1,28/04/2015,11:28:30,11
OR159327007,936,veggie_veg_l,1,28/04/2015,11:34:19,11
OR159337008,333,hawaiian_l,1,28/04/2015,11:48:39,11
OR159347008,653,sicilian_l,1,28/04/2015,11:48:39,11
OR159357009,1000,cali_ckn_m,1,28/04/2015,11:56:54,11
OR159367010,805,ital_cpcllo_m,1,28/04/2015,12:13:07,12
OR159377011,882,spicy_ital_m,1,28/04/2015,12:19:15,12
OR159387011,700,veggie_veg_m,1,28/04/2015,12:19:15,12
OR159397012,697,cali_ckn_l,1,28/04/2015,12:21:20,12
OR159407012,369,cali_ckn_m,1,28/04/2015,12:21:20,12
OR159417012,311,ital_supr_l,1,28/04/2015,12:21:20,12
OR159427012,229,veggie_veg_s,1,28/04/2015,12:21:20,12
OR159437013,638,napolitana_l,1,28/04/2015,12:36:43,12
OR159447013,96,peppr_salami_s,1,28/04/2015,12:36:43,12
OR159457013,98,veggie_veg_s,1,28/04/2015,12:36:43,12
OR159467014,350,big_meat_s,1,28/04/2015,12:46:48,12
OR159477015,267,hawaiian_s,1,28/04/2015,12:52:09,12
OR159487015,267,mediterraneo_m,1,28/04/2015,12:52:09,12
OR159497015,972,peppr_salami_s,2,28/04/2015,12:52:09,12
OR159507015,717,thai_ckn_l,1,28/04/2015,12:52:09,12
OR159517016,374,napolitana_m,1,28/04/2015,13:03:06,13
OR159527017,262,bbq_ckn_s,1,28/04/2015,13:05:34,13
OR159537017,195,big_meat_s,1,28/04/2015,13:05:34,13
OR159547018,138,ital_supr_m,1,28/04/2015,13:14:49,13
OR159557019,722,prsc_argla_l,1,28/04/2015,13:15:28,13
OR159567020,902,ital_supr_m,1,28/04/2015,13:26:55,13
OR159577021,511,four_cheese_l,1,28/04/2015,13:28:04,13
OR159587022,748,ital_supr_l,1,28/04/2015,13:32:01,13
OR159597023,512,classic_dlx_m,1,28/04/2015,13:52:51,13
OR159607023,405,four_cheese_m,1,28/04/2015,13:52:51,13
OR159617024,318,hawaiian_l,1,28/04/2015,13:57:52,13
OR159627024,327,mediterraneo_s,1,28/04/2015,13:57:52,13
OR159637024,655,pepperoni_l,2,28/04/2015,13:57:52,13
OR159647024,344,southw_ckn_l,1,28/04/2015,13:57:52,13
OR159657024,968,spin_pesto_l,1,28/04/2015,13:57:52,13
OR159667024,807,spinach_fet_s,1,28/04/2015,13:57:52,13
OR159677024,838,veggie_veg_m,1,28/04/2015,13:57:52,13
OR159687025,237,five_cheese_l,1,28/04/2015,14:28:32,14
OR159697025,820,four_cheese_m,1,28/04/2015,14:28:32,14
OR159707025,735,green_garden_s,1,28/04/2015,14:28:32,14
OR159717025,434,ital_cpcllo_l,1,28/04/2015,14:28:32,14
OR159727025,402,sicilian_m,1,28/04/2015,14:28:32,14
OR159737025,202,southw_ckn_m,1,28/04/2015,14:28:32,14
OR159747025,235,spinach_fet_l,1,28/04/2015,14:28:32,14
OR159757026,469,peppr_salami_l,1,28/04/2015,14:40:36,14
OR159767026,315,spinach_fet_s,1,28/04/2015,14:40:36,14
OR159777027,642,green_garden_s,1,28/04/2015,15:10:51,15
OR159787028,704,bbq_ckn_l,1,28/04/2015,15:15:19,15
OR159797029,435,cali_ckn_s,1,28/04/2015,16:11:06,16
OR159807029,503,ital_veggie_l,1,28/04/2015,16:11:06,16
OR159817030,263,five_cheese_l,1,28/04/2015,16:27:52,16
OR159827030,274,hawaiian_l,2,28/04/2015,16:27:52,16
OR159837031,15,bbq_ckn_m,2,28/04/2015,16:29:22,16
OR159847031,534,ital_cpcllo_m,1,28/04/2015,16:29:22,16
OR159857031,80,ital_supr_m,1,28/04/2015,16:29:22,16
OR159867032,405,green_garden_s,1,28/04/2015,16:48:04,16
OR159877032,903,napolitana_s,1,28/04/2015,16:48:04,16
OR159887032,473,spinach_supr_l,2,28/04/2015,16:48:04,16
OR159897033,440,bbq_ckn_s,1,28/04/2015,16:55:44,16
OR159907033,215,hawaiian_m,1,28/04/2015,16:55:44,16
OR159917033,583,ital_cpcllo_s,1,28/04/2015,16:55:44,16
OR159927033,745,spinach_fet_m,1,28/04/2015,16:55:44,16
OR159937034,791,ital_veggie_s,1,28/04/2015,17:17:51,17
OR159947035,668,ital_cpcllo_l,1,28/04/2015,17:18:30,17
OR159957035,367,veggie_veg_l,1,28/04/2015,17:18:30,17
OR159967036,537,spicy_ital_s,1,28/04/2015,17:20:00,17
OR159977037,559,big_meat_s,1,28/04/2015,17:37:06,17
OR159987037,105,classic_dlx_m,1,28/04/2015,17:37:06,17
OR159997037,97,pepperoni_l,1,28/04/2015,17:37:06,17
OR160007038,377,ital_veggie_s,1,28/04/2015,17:37:47,17
OR160017038,953,pep_msh_pep_m,1,28/04/2015,17:37:47,17
OR160027038,929,spinach_fet_m,2,28/04/2015,17:37:47,17
OR160037039,183,ital_veggie_m,1,28/04/2015,17:42:25,17
OR160047040,182,mexicana_l,1,28/04/2015,17:42:44,17
OR160057040,278,peppr_salami_l,1,28/04/2015,17:42:44,17
OR160067040,222,spinach_fet_m,1,28/04/2015,17:42:44,17
OR160077040,54,thai_ckn_l,1,28/04/2015,17:42:44,17
OR160087041,325,five_cheese_l,1,28/04/2015,17:42:50,17
OR160097041,285,ital_cpcllo_l,1,28/04/2015,17:42:50,17
OR160107041,482,spinach_supr_s,1,28/04/2015,17:42:50,17
OR160117042,536,classic_dlx_m,1,28/04/2015,17:59:55,17
OR160127042,84,sicilian_m,1,28/04/2015,17:59:55,17
OR160137043,919,classic_dlx_m,1,28/04/2015,18:02:38,18
OR160147044,90,five_cheese_l,1,28/04/2015,18:36:37,18
OR160157044,268,four_cheese_l,1,28/04/2015,18:36:37,18
OR160167045,419,spinach_fet_m,1,28/04/2015,18:49:18,18
OR160177046,356,bbq_ckn_l,1,28/04/2015,19:06:23,19
OR160187046,292,spin_pesto_s,1,28/04/2015,19:06:23,19
OR160197046,639,spinach_fet_l,1,28/04/2015,19:06:23,19
OR160207047,44,cali_ckn_s,1,28/04/2015,19:06:49,19
OR160217047,647,sicilian_l,1,28/04/2015,19:06:49,19
OR160227048,539,veggie_veg_m,1,28/04/2015,19:24:34,19
OR160237049,191,ckn_alfredo_s,1,28/04/2015,19:29:40,19
OR160247049,286,ital_cpcllo_s,1,28/04/2015,19:29:40,19
OR160257049,810,the_greek_s,1,28/04/2015,19:29:40,19
OR160267050,701,brie_carre_s,1,28/04/2015,19:38:02,19
OR160277050,235,hawaiian_l,1,28/04/2015,19:38:02,19
OR160287051,72,southw_ckn_m,1,28/04/2015,19:42:42,19
OR160297052,573,bbq_ckn_m,1,28/04/2015,22:01:57,22
OR160307053,391,ital_cpcllo_m,1,28/04/2015,22:06:16,22
OR160317053,193,spicy_ital_m,1,28/04/2015,22:06:16,22
OR160327054,309,spicy_ital_m,1,29/04/2015,11:26:53,11
OR160337055,61,the_greek_xl,1,29/04/2015,11:30:15,11
OR160347056,917,sicilian_l,1,29/04/2015,11:40:22,11
OR160357057,835,pep_msh_pep_l,1,29/04/2015,11:42:12,11
OR160367058,675,ckn_pesto_l,1,29/04/2015,11:50:34,11
OR160377058,294,hawaiian_m,1,29/04/2015,11:50:34,11
OR160387058,912,sicilian_m,1,29/04/2015,11:50:34,11
OR160397058,893,southw_ckn_m,1,29/04/2015,11:50:34,11
OR160407058,559,the_greek_m,1,29/04/2015,11:50:34,11
OR160417058,274,the_greek_xl,1,29/04/2015,11:50:34,11
OR160427059,261,spinach_supr_s,1,29/04/2015,11:56:25,11
OR160437060,742,veggie_veg_l,1,29/04/2015,11:57:36,11
OR160447061,240,cali_ckn_m,1,29/04/2015,11:58:12,11
OR160457062,433,bbq_ckn_m,1,29/04/2015,11:59:10,11
OR160467062,968,cali_ckn_s,1,29/04/2015,11:59:10,11
OR160477062,485,ckn_alfredo_m,1,29/04/2015,11:59:10,11
OR160487062,325,ckn_pesto_l,1,29/04/2015,11:59:10,11
OR160497062,758,ckn_pesto_m,1,29/04/2015,11:59:10,11
OR160507062,238,hawaiian_s,1,29/04/2015,11:59:10,11
OR160517062,973,ital_veggie_s,2,29/04/2015,11:59:10,11
OR160527062,753,napolitana_s,1,29/04/2015,11:59:10,11
OR160537062,178,pepperoni_l,1,29/04/2015,11:59:10,11
OR160547062,498,pepperoni_m,1,29/04/2015,11:59:10,11
OR160557062,561,southw_ckn_m,1,29/04/2015,11:59:10,11
OR160567062,446,spicy_ital_l,1,29/04/2015,11:59:10,11
OR160577063,498,pepperoni_l,1,29/04/2015,12:19:56,12
OR160587064,232,cali_ckn_l,1,29/04/2015,12:21:28,12
OR160597064,35,ital_cpcllo_l,1,29/04/2015,12:21:28,12
OR160607064,477,ital_veggie_s,1,29/04/2015,12:21:28,12
OR160617064,476,the_greek_m,1,29/04/2015,12:21:28,12
OR160627065,895,calabrese_m,1,29/04/2015,12:33:23,12
OR160637066,216,sicilian_l,1,29/04/2015,12:55:57,12
OR160647067,983,spinach_fet_s,1,29/04/2015,13:00:34,13
OR160657068,45,five_cheese_l,1,29/04/2015,13:42:12,13
OR160667069,873,spinach_supr_m,1,29/04/2015,13:47:34,13
OR160677070,19,calabrese_m,1,29/04/2015,14:02:06,14
OR160687070,634,napolitana_l,1,29/04/2015,14:02:06,14
OR160697071,993,spinach_fet_m,1,29/04/2015,14:39:00,14
OR160707072,692,four_cheese_l,1,29/04/2015,15:25:32,15
OR160717072,347,ital_cpcllo_s,1,29/04/2015,15:25:32,15
OR160727072,124,ital_supr_l,1,29/04/2015,15:25:32,15
OR160737072,901,pepperoni_m,1,29/04/2015,15:25:32,15
OR160747073,543,cali_ckn_l,2,29/04/2015,15:42:51,15
OR160757074,46,five_cheese_l,1,29/04/2015,16:04:19,16
OR160767074,836,four_cheese_m,1,29/04/2015,16:04:19,16
OR160777074,391,ital_supr_l,1,29/04/2015,16:04:19,16
OR160787074,256,mexicana_m,1,29/04/2015,16:04:19,16
OR160797075,194,bbq_ckn_m,1,29/04/2015,16:17:38,16
OR160807075,425,big_meat_s,1,29/04/2015,16:17:38,16
OR160817075,630,the_greek_s,1,29/04/2015,16:17:38,16
OR160827076,400,brie_carre_s,1,29/04/2015,16:36:33,16
OR160837076,28,spinach_fet_m,1,29/04/2015,16:36:33,16
OR160847077,857,classic_dlx_m,1,29/04/2015,16:39:36,16
OR160857077,600,thai_ckn_m,1,29/04/2015,16:39:36,16
OR160867078,436,four_cheese_m,1,29/04/2015,16:46:35,16
OR160877079,17,sicilian_s,1,29/04/2015,16:47:13,16
OR160887080,272,bbq_ckn_m,1,29/04/2015,16:54:23,16
OR160897081,534,soppressata_l,1,29/04/2015,17:02:18,17
OR160907082,878,pepperoni_s,2,29/04/2015,17:11:54,17
OR160917083,107,cali_ckn_l,1,29/04/2015,17:12:28,17
OR160927083,578,peppr_salami_l,1,29/04/2015,17:12:28,17
OR160937084,381,calabrese_m,1,29/04/2015,17:22:44,17
OR160947084,538,ckn_pesto_s,1,29/04/2015,17:22:44,17
OR160957085,444,calabrese_m,1,29/04/2015,17:23:25,17
OR160967085,304,cali_ckn_l,1,29/04/2015,17:23:25,17
OR160977085,678,veggie_veg_m,1,29/04/2015,17:23:25,17
OR160987086,352,calabrese_m,1,29/04/2015,17:30:48,17
OR160997086,837,ital_supr_s,1,29/04/2015,17:30:48,17
OR161007087,224,classic_dlx_l,1,29/04/2015,17:38:28,17
OR161017087,640,the_greek_xl,1,29/04/2015,17:38:28,17
OR161027088,819,hawaiian_s,2,29/04/2015,17:43:30,17
OR161037089,783,big_meat_s,1,29/04/2015,17:46:36,17
OR161047089,204,classic_dlx_s,1,29/04/2015,17:46:36,17
OR161057089,992,mexicana_l,1,29/04/2015,17:46:36,17
OR161067090,207,spin_pesto_s,1,29/04/2015,18:03:44,18
OR161077090,225,the_greek_m,1,29/04/2015,18:03:44,18
OR161087091,201,hawaiian_l,1,29/04/2015,18:34:12,18
OR161097092,364,pepperoni_l,1,29/04/2015,19:02:10,19
OR161107093,535,ital_supr_m,1,29/04/2015,19:28:21,19
OR161117093,523,southw_ckn_m,1,29/04/2015,19:28:21,19
OR161127093,63,spicy_ital_l,1,29/04/2015,19:28:21,19
OR161137094,24,big_meat_s,1,29/04/2015,19:49:17,19
OR161147094,65,sicilian_s,1,29/04/2015,19:49:17,19
OR161157094,331,spinach_supr_s,1,29/04/2015,19:49:17,19
OR161167095,298,big_meat_s,1,29/04/2015,19:51:37,19
OR161177095,165,spinach_fet_l,1,29/04/2015,19:51:37,19
OR161187096,375,ckn_alfredo_m,1,29/04/2015,19:53:56,19
OR161197096,148,ital_supr_m,1,29/04/2015,19:53:56,19
OR161207096,335,veggie_veg_m,1,29/04/2015,19:53:56,19
OR161217097,363,brie_carre_s,1,29/04/2015,20:02:52,20
OR161227097,929,mexicana_l,1,29/04/2015,20:02:52,20
OR161237097,546,prsc_argla_l,1,29/04/2015,20:02:52,20
OR161247097,964,the_greek_s,1,29/04/2015,20:02:52,20
OR161257098,345,mexicana_l,1,29/04/2015,20:15:37,20
OR161267098,43,soppressata_s,1,29/04/2015,20:15:37,20
OR161277098,728,spicy_ital_m,1,29/04/2015,20:15:37,20
OR161287099,493,southw_ckn_l,1,29/04/2015,20:21:46,20
OR161297100,569,classic_dlx_s,1,29/04/2015,20:22:21,20
OR161307101,838,southw_ckn_s,1,29/04/2015,20:25:35,20
OR161317102,435,southw_ckn_l,1,29/04/2015,20:26:25,20
OR161327102,644,veggie_veg_m,1,29/04/2015,20:26:25,20
OR161337103,276,napolitana_m,1,29/04/2015,20:33:03,20
OR161347103,500,spinach_supr_s,1,29/04/2015,20:33:03,20
OR161357104,532,peppr_salami_m,1,29/04/2015,20:36:58,20
OR161367105,944,ckn_alfredo_l,1,29/04/2015,21:25:35,21
OR161377105,752,hawaiian_s,1,29/04/2015,21:25:35,21
OR161387106,252,mediterraneo_l,1,29/04/2015,21:54:40,21
OR161397107,456,ital_supr_l,1,30/04/2015,11:33:10,11
OR161407108,917,hawaiian_s,1,30/04/2015,11:53:21,11
OR161417108,50,pep_msh_pep_m,1,30/04/2015,11:53:21,11
OR161427109,283,peppr_salami_m,1,30/04/2015,11:54:30,11
OR161437110,998,bbq_ckn_l,1,30/04/2015,11:57:16,11
OR161447110,987,classic_dlx_l,1,30/04/2015,11:57:16,11
OR161457110,390,ital_supr_m,1,30/04/2015,11:57:16,11
OR161467110,718,spinach_fet_s,1,30/04/2015,11:57:16,11
OR161477111,14,soppressata_s,1,30/04/2015,12:01:58,12
OR161487112,386,ckn_pesto_l,1,30/04/2015,12:15:54,12
OR161497112,769,the_greek_l,1,30/04/2015,12:15:54,12
OR161507113,978,classic_dlx_m,1,30/04/2015,12:21:01,12
OR161517114,55,big_meat_s,1,30/04/2015,12:34:20,12
OR161527114,561,thai_ckn_s,1,30/04/2015,12:34:20,12
OR161537115,328,bbq_ckn_l,1,30/04/2015,12:37:50,12
OR161547115,182,classic_dlx_l,1,30/04/2015,12:37:50,12
OR161557116,107,ckn_alfredo_m,1,30/04/2015,12:40:05,12
OR161567116,505,ckn_pesto_l,1,30/04/2015,12:40:05,12
OR161577116,988,green_garden_s,1,30/04/2015,12:40:05,12
OR161587117,166,pepperoni_l,1,30/04/2015,12:55:22,12
OR161597117,41,prsc_argla_m,1,30/04/2015,12:55:22,12
OR161607118,581,bbq_ckn_l,1,30/04/2015,12:55:50,12
OR161617118,709,green_garden_m,1,30/04/2015,12:55:50,12
OR161627118,167,green_garden_s,1,30/04/2015,12:55:50,12
OR161637118,932,ital_cpcllo_m,1,30/04/2015,12:55:50,12
OR161647119,8,bbq_ckn_l,1,30/04/2015,13:05:01,13
OR161657119,700,cali_ckn_l,1,30/04/2015,13:05:01,13
OR161667119,567,ckn_alfredo_l,1,30/04/2015,13:05:01,13
OR161677119,301,ital_cpcllo_s,1,30/04/2015,13:05:01,13
OR161687119,23,mediterraneo_s,1,30/04/2015,13:05:01,13
OR161697119,208,napolitana_m,1,30/04/2015,13:05:01,13
OR161707119,115,pep_msh_pep_m,1,30/04/2015,13:05:01,13
OR161717119,900,prsc_argla_s,1,30/04/2015,13:05:01,13
OR161727119,199,southw_ckn_l,1,30/04/2015,13:05:01,13
OR161737119,610,the_greek_xl,1,30/04/2015,13:05:01,13
OR161747120,516,thai_ckn_l,1,30/04/2015,13:16:13,13
OR161757121,782,spicy_ital_s,1,30/04/2015,13:17:14,13
OR161767122,303,four_cheese_l,1,30/04/2015,13:18:00,13
OR161777122,497,hawaiian_l,1,30/04/2015,13:18:00,13
OR161787122,692,mexicana_m,1,30/04/2015,13:18:00,13
OR161797123,778,big_meat_s,1,30/04/2015,13:22:57,13
OR161807123,151,calabrese_m,1,30/04/2015,13:22:57,13
OR161817123,7,classic_dlx_s,1,30/04/2015,13:22:57,13
OR161827123,343,four_cheese_m,1,30/04/2015,13:22:57,13
OR161837123,529,pepperoni_s,1,30/04/2015,13:22:57,13
OR161847123,401,prsc_argla_m,1,30/04/2015,13:22:57,13
OR161857123,64,prsc_argla_s,1,30/04/2015,13:22:57,13
OR161867123,658,soppressata_m,1,30/04/2015,13:22:57,13
OR161877123,857,spicy_ital_m,1,30/04/2015,13:22:57,13
OR161887123,339,spin_pesto_l,1,30/04/2015,13:22:57,13
OR161897123,501,spinach_fet_s,1,30/04/2015,13:22:57,13
OR161907123,372,spinach_supr_l,1,30/04/2015,13:22:57,13
OR161917123,150,thai_ckn_l,1,30/04/2015,13:22:57,13
OR161927123,392,thai_ckn_s,1,30/04/2015,13:22:57,13
OR161937124,738,napolitana_l,1,30/04/2015,13:24:00,13
OR161947124,774,the_greek_m,1,30/04/2015,13:24:00,13
OR161957124,690,the_greek_xl,1,30/04/2015,13:24:00,13
OR161967125,640,big_meat_s,1,30/04/2015,13:24:18,13
OR161977125,362,pep_msh_pep_m,1,30/04/2015,13:24:18,13
OR161987125,942,sicilian_m,1,30/04/2015,13:24:18,13
OR161997125,47,spin_pesto_m,1,30/04/2015,13:24:18,13
OR162007126,240,spinach_fet_m,1,30/04/2015,13:45:24,13
OR162017127,925,green_garden_m,1,30/04/2015,13:55:36,13
OR162027127,371,ital_veggie_m,1,30/04/2015,13:55:36,13
OR162037128,671,green_garden_m,1,30/04/2015,13:58:44,13
OR162047128,338,hawaiian_s,1,30/04/2015,13:58:44,13
OR162057128,436,mexicana_l,1,30/04/2015,13:58:44,13
OR162067129,885,bbq_ckn_l,1,30/04/2015,14:05:31,14
OR162077130,569,four_cheese_m,1,30/04/2015,14:09:19,14
OR162087131,135,pep_msh_pep_s,1,30/04/2015,14:54:36,14
OR162097132,350,classic_dlx_m,1,30/04/2015,15:31:02,15
OR162107132,514,four_cheese_l,1,30/04/2015,15:31:02,15
OR162117132,392,spicy_ital_l,1,30/04/2015,15:31:02,15
OR162127133,2,mexicana_s,1,30/04/2015,15:44:32,15
OR162137134,398,hawaiian_m,1,30/04/2015,15:47:34,15
OR162147135,207,four_cheese_m,1,30/04/2015,15:54:00,15
OR162157135,203,napolitana_l,1,30/04/2015,15:54:00,15
OR162167135,649,southw_ckn_l,1,30/04/2015,15:54:00,15
OR162177135,603,spicy_ital_s,1,30/04/2015,15:54:00,15
OR162187136,908,ckn_alfredo_m,1,30/04/2015,16:17:33,16
OR162197137,464,big_meat_s,1,30/04/2015,16:34:14,16
OR162207137,123,pepperoni_s,1,30/04/2015,16:34:14,16
OR162217138,539,ital_supr_m,1,30/04/2015,16:39:58,16
OR162227139,100,ckn_alfredo_l,1,30/04/2015,16:41:49,16
OR162237140,741,cali_ckn_m,1,30/04/2015,17:04:35,17
OR162247140,106,napolitana_l,1,30/04/2015,17:04:35,17
OR162257140,378,peppr_salami_m,1,30/04/2015,17:04:35,17
OR162267141,968,mexicana_l,1,30/04/2015,17:06:02,17
OR162277141,224,sicilian_l,1,30/04/2015,17:06:02,17
OR162287141,423,southw_ckn_l,1,30/04/2015,17:06:02,17
OR162297142,625,big_meat_s,1,30/04/2015,17:06:47,17
OR162307142,830,cali_ckn_l,1,30/04/2015,17:06:47,17
OR162317142,828,pepperoni_m,1,30/04/2015,17:06:47,17
OR162327142,843,southw_ckn_s,1,30/04/2015,17:06:47,17
OR162337143,165,four_cheese_m,1,30/04/2015,17:19:44,17
OR162347143,20,mexicana_s,1,30/04/2015,17:19:44,17
OR162357143,328,pepperoni_m,1,30/04/2015,17:19:44,17
OR162367143,657,sicilian_s,1,30/04/2015,17:19:44,17
OR162377144,671,ckn_alfredo_m,1,30/04/2015,17:20:54,17
OR162387144,300,napolitana_m,1,30/04/2015,17:20:54,17
OR162397144,354,prsc_argla_s,1,30/04/2015,17:20:54,17
OR162407144,426,southw_ckn_m,1,30/04/2015,17:20:54,17
OR162417145,947,ital_supr_m,1,30/04/2015,17:24:55,17
OR162427145,215,pepperoni_m,1,30/04/2015,17:24:55,17
OR162437146,665,big_meat_s,1,30/04/2015,17:25:19,17
OR162447146,235,classic_dlx_l,1,30/04/2015,17:25:19,17
OR162457146,332,spicy_ital_l,1,30/04/2015,17:25:19,17
OR162467147,337,hawaiian_m,1,30/04/2015,17:28:19,17
OR162477148,998,four_cheese_l,1,30/04/2015,17:33:09,17
OR162487148,975,southw_ckn_l,1,30/04/2015,17:33:09,17
OR162497149,472,bbq_ckn_l,1,30/04/2015,17:39:55,17
OR162507149,261,brie_carre_s,1,30/04/2015,17:39:55,17
OR162517149,170,four_cheese_m,1,30/04/2015,17:39:55,17
OR162527149,492,hawaiian_l,1,30/04/2015,17:39:55,17
OR162537150,362,cali_ckn_m,1,30/04/2015,17:41:14,17
OR162547150,875,classic_dlx_s,1,30/04/2015,17:41:14,17
OR162557150,824,four_cheese_l,1,30/04/2015,17:41:14,17
OR162567150,329,pepperoni_s,1,30/04/2015,17:41:14,17
OR162577151,423,ital_supr_l,1,30/04/2015,17:48:28,17
OR162587151,620,mexicana_l,1,30/04/2015,17:48:28,17
OR162597151,543,pep_msh_pep_s,1,30/04/2015,17:48:28,17
OR162607151,137,soppressata_m,1,30/04/2015,17:48:28,17
OR162617152,217,five_cheese_l,1,30/04/2015,17:50:56,17
OR162627152,684,hawaiian_l,1,30/04/2015,17:50:56,17
OR162637153,273,spin_pesto_s,1,30/04/2015,17:57:30,17
OR162647154,700,southw_ckn_l,1,30/04/2015,18:05:55,18
OR162657154,453,spin_pesto_s,1,30/04/2015,18:05:55,18
OR162667154,786,spinach_supr_s,1,30/04/2015,18:05:55,18
OR162677155,148,pep_msh_pep_m,1,30/04/2015,18:08:52,18
OR162687155,134,sicilian_s,1,30/04/2015,18:08:52,18
OR162697155,154,spinach_supr_l,1,30/04/2015,18:08:52,18
OR162707156,606,four_cheese_l,1,30/04/2015,18:13:17,18
OR162717156,184,pepperoni_m,1,30/04/2015,18:13:17,18
OR162727156,886,spinach_fet_m,1,30/04/2015,18:13:17,18
OR162737157,119,ckn_alfredo_m,1,30/04/2015,18:42:30,18
OR162747157,811,pepperoni_l,1,30/04/2015,18:42:30,18
OR162757158,181,classic_dlx_m,1,30/04/2015,18:45:49,18
OR162767158,733,four_cheese_l,1,30/04/2015,18:45:49,18
OR162777159,199,spin_pesto_s,1,30/04/2015,19:01:44,19
OR162787160,464,peppr_salami_s,1,30/04/2015,19:08:33,19
OR162797161,108,southw_ckn_s,1,30/04/2015,19:11:48,19
OR162807161,844,spin_pesto_l,1,30/04/2015,19:11:48,19
OR162817161,77,the_greek_m,1,30/04/2015,19:11:48,19
OR162827162,206,bbq_ckn_l,1,30/04/2015,19:18:15,19
OR162837162,354,ital_supr_m,1,30/04/2015,19:18:15,19
OR162847162,210,pep_msh_pep_s,1,30/04/2015,19:18:15,19
OR162857162,544,thai_ckn_l,1,30/04/2015,19:18:15,19
OR162867163,423,ital_cpcllo_l,1,30/04/2015,19:28:21,19
OR162877163,395,sicilian_m,1,30/04/2015,19:28:21,19
OR162887164,389,bbq_ckn_m,1,30/04/2015,19:44:00,19
OR162897164,643,cali_ckn_m,1,30/04/2015,19:44:00,19
OR162907165,658,pepperoni_m,1,30/04/2015,20:36:19,20
OR162917165,881,spinach_supr_m,1,30/04/2015,20:36:19,20
OR162927166,178,brie_carre_s,1,30/04/2015,20:45:08,20
OR162937166,943,sicilian_l,1,30/04/2015,20:45:08,20
OR162947166,913,southw_ckn_m,1,30/04/2015,20:45:08,20
OR162957166,832,spinach_fet_m,1,30/04/2015,20:45:08,20
OR162967167,52,hawaiian_s,1,30/04/2015,21:22:31,21
OR162977167,442,sicilian_s,1,30/04/2015,21:22:31,21
OR162987168,840,five_cheese_l,1,30/04/2015,21:43:09,21
OR162997169,285,green_garden_s,1,30/04/2015,22:19:58,22
OR163007169,283,southw_ckn_l,1,30/04/2015,22:19:58,22
OR163017169,100,the_greek_xl,1,30/04/2015,22:19:58,22
